TF	Status	Gene
ENSG00000065978	Repression	ENSG00000176890
ENSG00000127337	Repression	ENSG00000141510
ENSG00000100811	Repression	ENSG00000159251
ENSG00000100811	Repression	ENSG00000134982
ENSG00000100811	Activation	ENSG00000117362
ENSG00000100811	Activation	ENSG00000017260
ENSG00000100811	Repression	ENSG00000160791
ENSG00000100811	Activation	ENSG00000001626
ENSG00000100811	Activation	ENSG00000127184
ENSG00000100811	Repression	ENSG00000005339
ENSG00000100811	Activation	ENSG00000102974
ENSG00000100811	Repression	ENSG00000121966
ENSG00000100811	Activation	ENSG00000123454
ENSG00000100811	Activation	ENSG00000162616
ENSG00000100811	Activation	ENSG00000146648
ENSG00000100811	Repression	ENSG00000116016
ENSG00000100811	Activation	ENSG00000141736
ENSG00000100811	Activation	ENSG00000134899
ENSG00000100811	Repression	ENSG00000026103
ENSG00000100811	Activation	ENSG00000179639
ENSG00000100811	Activation	ENSG00000104381
ENSG00000100811	Repression	ENSG00000170961
ENSG00000100811	Repression	ENSG00000159184
ENSG00000100811	Activation	ENSG00000203859
ENSG00000100811	Activation	ENSG00000044574
ENSG00000100811	Activation	ENSG00000111537
ENSG00000100811	Repression	ENSG00000111537
ENSG00000100811	Activation	ENSG00000113520
ENSG00000100811	Activation	ENSG00000113525
ENSG00000100811	Repression	ENSG00000145113
ENSG00000100811	Activation	ENSG00000136997
ENSG00000100811	Repression	ENSG00000136997
ENSG00000100811	Activation	ENSG00000196712
ENSG00000100811	Activation	ENSG00000132646
ENSG00000100811	Repression	ENSG00000143870
ENSG00000100811	Repression	ENSG00000133110
ENSG00000100811	Activation	ENSG00000116731
ENSG00000100811	Activation	ENSG00000280627
ENSG00000100811	Activation	ENSG00000281024
ENSG00000100811	Activation	ENSG00000137203
ENSG00000100811	Activation	ENSG00000120889
ENSG00000100811	Repression	ENSG00000120889
ENSG00000100811	Activation	ENSG00000284238
ENSG00000100811	Activation	ENSG00000141510
ENSG00000100811	Repression	ENSG00000141510
ENSG00000100811	Activation	ENSG00000078900
ENSG00000100811	Activation	ENSG00000173511
ENSG00000100811	Activation	ENSG00000105497
ENSG00000198081	Activation	ENSG00000115641
ENSG00000109906	Repression	ENSG00000171791
ENSG00000109906	Repression	ENSG00000015475
ENSG00000109906	Repression	ENSG00000145386
ENSG00000109906	Activation	ENSG00000166426
ENSG00000109906	Activation	ENSG00000121966
ENSG00000109906	Activation	ENSG00000125398
ENSG00000116809	Repression	ENSG00000124762
ENSG00000181472	Repression	ENSG00000143761
ENSG00000181472	Repression	ENSG00000124762
ENSG00000181472	Activation	ENSG00000135679
ENSG00000181472	Repression	ENSG00000141510
ENSG00000168795	Repression	ENSG00000124762
ENSG00000178951	Repression	ENSG00000147889
ENSG00000178951	Repression	ENSG00000170345
ENSG00000178951	Repression	ENSG00000136997
ENSG00000178951	Repression	ENSG00000067057
ENSG00000178951	Repression	ENSG00000067225
ENSG00000178951	Repression	ENSG00000059804
ENSG00000148516	Repression	ENSG00000113916
ENSG00000148516	Activation	ENSG00000039068
ENSG00000148516	Repression	ENSG00000039068
ENSG00000148516	Repression	ENSG00000154639
ENSG00000148516	Repression	ENSG00000119888
ENSG00000148516	Repression	ENSG00000083307
ENSG00000148516	Repression	ENSG00000185499
ENSG00000148516	Repression	ENSG00000184363
ENSG00000148516	Activation	ENSG00000206454
ENSG00000148516	Activation	ENSG00000169469
ENSG00000169554	Repression	ENSG00000039068
ENSG00000169554	Repression	ENSG00000154639
ENSG00000169554	Activation	ENSG00000161638
ENSG00000169554	Repression	ENSG00000106511
ENSG00000169554	Activation	ENSG00000206454
ENSG00000169554	Activation	ENSG00000026025
ENSG00000140836	Repression	ENSG00000081051
ENSG00000140836	Activation	ENSG00000124762
ENSG00000140836	Repression	ENSG00000283158
ENSG00000140836	Repression	ENSG00000118513
ENSG00000128016	Repression	ENSG00000169429
ENSG00000128016	Activation	ENSG00000066044
ENSG00000128016	Activation	ENSG00000100644
